start	end	duration	text
1590	2310	720	.
2920	4310	1390	MIT TELETEXT-UNTERTITELUNG
10850	14310	3460	Liebe Mitbürgerinnen und Mitbürger.
15040	19510	4470	Die Bedrohungslage der Schweiz hat sich in den letzten Jahren
20070	21470	1400	z.T. stark verändert.
22470	24590	2120	Einige unserer Nachbarländer
25310	29630	4320	waren direkt von terroristischen Attentaten betroffen.
30740	32750	2010	Sowohl bei Terroranschlägen
33480	38470	4990	als auch bei Spionageangriffen im Informatikbereich
39180	43410	4230	müssen wir unser Land und unsere Bürgerinnen und Bürger schützen.
44500	48250	3750	Genau darauf zielt das neue Nachrichtendienstgesetz ab.
50310	53530	3220	Es soll den Behörden in Zukunft ermöglichen,
54170	57690	3520	mit modernen Mitteln moderne Gefahren zu bekämpfen.
58670	63890	5220	Mithilfe des neuen Gesetzes erhält der Nachrichtendienst des Bundes
64459.99999999999	66410	1950	dringend nötige Kompetenzen.
67320	69330	2010	Die Freiheit des Einzelnen
70000	76050	6050	wird durch ein strenges Genehmigungs- und Kontrollregime dennoch geschützt.
76789.99999999999	78289.99999999999	1500	Meine Damen und Herren,
78990	83050	4060	im Kampf gegen die für die Schweiz relevanten Bedrohungen
83700	86289.99999999999	2590	ist es unabdingbar zu handeln,
87110	90890	3780	bevor Terroristen oder Spione zur Tat schreiten.
91920	97810	5890	Prävention und nachrichtendienstliche Tätigkeiten sind dabei grundlegend.
98789.99999999999	102570	3780	Die Aufgabe des Nachrichtendienstes liegt darin,
103330	108570	5240	die Bedrohungen zu erkennen und die Behörden rechtzeitig zu alarmieren.
109600	112850	3250	Nur so können Massnahmen ergriffen werden,
113539.99999999999	116970	3430	damit die Sicherheit und die Unabhängigkeit der Schweiz
117620	119370	1750	gewährleistet bleiben.
120150	124770	4620	Heute darf der Nachrichtendienst nur Informationen verwenden,
125470	128650	3180	die öffentlich oder allgemein zugänglich
129310	131730	2420	oder bei anderen Behörden vorhanden sind.
132510	134450	1940	Das genügt aber nicht.
135220	139770	4550	Das neue Nachrichtendienstgesetz soll es ihm erlauben,
140390	145180	4790	bei Gefahr auch private Daten zu sammeln und zu analysieren.
146160	149579.99999999997	3420	Die Gegner des neuen Nachrichtendienstgesetzes
150300	154700	4400	sprechen von Schnüffelstaat oder von Generalüberwachung.
155380	157260	1880	Das ist falsch. Warum?
158110	163860	5750	Erstens, das neue Gesetz kommt nur in vier Fällen zum Tragen:
164720	169900	5180	bei einem Verdacht auf Terror, Verdacht auf Spionage,
170510	173180	2670	Verdacht auf Handel mit radioaktiven,
173910	179100	5190	biologischen oder chemischen Substanzen und Kriegsmaterial
179760	184860	5100	und bei einem Verdacht auf einen Angriff auf kritische Infrastrukturen
185620	188860	3240	wie Atomkraftwerke, Bahnhöfe und Flughäfen.
189810	193340	3530	Zweitens, die Arbeit des Nachrichtendienstes
194080	197380	3300	unterliegt einem strengen Genehmigungsverfahren
198070	199540	1470	und umfassenden Kontrollen.
200180	203660	3480	Bevor er Telefongespräche abhören
204300	207300	3000	oder in Computersysteme eindringen darf,
207960	209980	2020	benötigt der Nachrichtendienst
210710	214060	3350	zuerst die Genehmigung des Bundesverwaltungsgerichts
214770	216340	1570	und von drei Bundesräten.
217240	222100	4860	Zudem überwacht eine neue unabhängige Aufsichtsbehörde
222660	224140	1480	den Nachrichtendienst.
224900	230020	5120	Diese strikten Regeln gewährleisten das richtige Gleichgewicht
230660	236420.00000000003	5760	zwischen Sicherheit und individueller Freiheit der Bürgerinnen und Bürger.
237340	241500	4160	Meine Damen und Herren, wir wollen nicht Angst schüren,
242180	243740	1560	aber auch nicht naiv sein.
244670	250100	5430	Die Schweiz befindet sich im Zentrum Europas und ist keine Festung.
250850	256380	5530	Wir müssen der Schweiz und unseren Behörden die nötigen Mittel geben,
257110	260660.00000000003	3550	um gegen die aktuellen Bedrohungen vorzugehen.
261620	267510	5890	Die Gefahr eines Terroranschlags in der Schweiz wird als hoch eingestuft
268230	271390	3160	und ist in den letzten Monaten sogar angestiegen.
272800	277430	4630	Aus all diesen Gründen empfehlen Parlament und Bundesrat,
278180	281390	3210	dem neuen Nachrichtendienstgesetz zuzustimmen.
282460	286190	3730	SWISS TXT / UT-Redaktion Zürich Alexandra Duttweiler - 2016